ID,Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
802218-3,7,0.081749049,0.003802281,0,0,0,0.2148289,0,0.011406844,0.001901141,0.005703422,0.039923954,0.034220532,0.066539924,0.001901141,0,0,0.007604563,0.038022814,0.030418251,0.015209125
802218-4,7,0.076775432,0,0,0,0,0.14971209,0,0,0.009596929,0.013435701,0.044145873,0,0.12284069,0,0.019193858,0,0,0.057581574,0.061420345,0
802218-5,7,0.1634981,0.007604563,0.003802281,0.007604563,0,0.25475285,0,0,0.02661597,0.003802281,0,0.003802281,0,0,0,0.02661597,0,0.057034221,0.003802281,0
802219-1,7,0.10912698,0,0,0,0,0.035714286,0,0,0,0.025793651,0,0.009920635,0,0.075396825,0,0.027777778,0.001984127,0,0.19246032,0
802219-2,7,0.11383929,0,0,0.008928571,0,0.058035714,0,0,0.002232143,0.03125,0,0.004464286,0,0.033482143,0,0,0.004464286,0,0.19419643,0
802219-3,7,0.084805654,0,0.030035336,0,0,0.049469965,0.010600707,0.010600707,0,0,0.012367491,0,0,0.01590106,0.008833922,0.028268551,0,0.001766785,0.18551237,0.06360424
802219-4,7,0.095684803,0,0,0,0.005628518,0.058161351,0.026266417,0,0.020637899,0.022514071,0,0.011257036,0,0.046904315,0.001876173,0,0,0,0.18574109,0.001876173
802219-5,7,0.12207358,0,0.001672241,0,0,0.013377926,0,0.006688963,0,0.010033445,0,0,0.001672241,0.033444816,0,0.040133779,0,0.008361204,0.25250836,0
802219-6,7,0.098159509,0,0,0,0,0.063394683,0.00408998,0,0.020449898,0.016359918,0.00204499,0,0,0.00408998,0,0,0.016359918,0.012269939,0.22699387,0.014314928
802219-7,7,0.11547912,0,0,0,0,0.039312039,0,0,0,0.029484029,0.017199017,0.061425061,0,0,0.046683047,0.012285012,0,0,0.13759214,0
802219-8,7,0.1641791,0,0.016791045,0,0,0.035447761,0,0,0,0.02238806,0,0.039179104,0,0.016791045,0.001865672,0,0.001865672,0,0.14365672,0
802219-9,7,0.063492063,0.007936508,0,0,0,0.017857143,0,0,0,0.051587302,0,0,0,0.007936508,0.12698413,0.015873016,0,0.051587302,0.11706349,0
802219-10,7,0.12572534,0,0,0,0,0.040618956,0.052224371,0,0,0,0.017408124,0,0,0.003868472,0.030947776,0.003868472,0,0.007736944,0.17021277,0.017408124
802219-11,7,0.070342205,0.005703422,0,0,0,0.049429658,0.005703422,0,0,0.015209125,0.019011407,0.003802281,0.030418251,0,0.020912548,0,0,0.087452471,0.14828897,0
802219-12,7,0.073267327,0,0,0.001980198,0.007920792,0.061386139,0,0.003960396,0.017821782,0.021782178,0.001980198,0.017821782,0,0.01980198,0.015841584,0,0,0.017821782,0.19207921,0.003960396
802219-13,7,0.074144487,0,0,0,0.020912548,0.038022814,0.053231939,0,0.013307985,0.02851711,0.02661597,0.020912548,0,0.013307985,0,0.003802281,0,0,0.15779468,0
802219-14,7,0.12190083,0,0,0,0.002066116,0.002066116,0.088842975,0,0.022727273,0.008264463,0.01446281,0,0.002066116,0.04338843,0.022727273,0.004132231,0,0.024793388,0.084710744,0
802219-15,7,0.093984962,0.001879699,0.003759399,0,0,0.07518797,0.031954887,0,0.013157895,0,0,0.005639098,0.016917293,0.005639098,0.007518797,0.003759399,0.015037594,0,0.21052632,0
802219-16,7,0.10514019,0,0.01635514,0,0,0.023364486,0,0,0,0,0.049065421,0.056074766,0,0.023364486,0,0,0.011682243,0,0.18691589,0
802219-17,7,0.17456897,0,0,0.004310345,0.002155172,0.068965517,0.004310345,0,0.010775862,0,0,0.002155172,0,0.034482759,0,0.006465517,0.015086207,0,0.16810345,0
802220-1,7,0.078313253,0,0,0.002008032,0,0.14457831,0,0,0,0,0.030120482,0,0.008032129,0.002008032,0.004016064,0.002008032,0.008032129,0.24497992,0.030120482,0
802220-2,7,0.11131059,0,0,0,0,0.1005386,0,0,0,0,0.039497307,0,0.008976661,0.028725314,0.005385996,0.005385996,0.017953321,0.14003591,0,0.048473968
802220-3,7,0.19661734,0,0,0,0,0.10993658,0,0.002114165,0,0,0.010570825,0,0,0.059196617,0,0.042283298,0,0.057082452,0.006342495,0.063424947
802220-4,7,0.11151737,0,0,0.005484461,0.018281536,0.010968921,0,0,0.012797075,0,0.054844607,0.001828154,0,0.056672761,0,0.062157221,0.003656307,0.13711152,0.020109689,0
802220-5,7,0.075993092,0,0,0,0.006908463,0.010362694,0.013816926,0,0,0.001727116,0.025906736,0.010362694,0.008635579,0.091537133,0.010362694,0.025906736,0.017271157,0.208981,0,0
802220-6,7,0.068607069,0,0.002079002,0,0,0.047817048,0,0,0,0,0.008316008,0.016632017,0,0.020790021,0,0.006237006,0,0.32640333,0.002079002,0
802220-7,7,0.094982079,0.001792115,0,0,0,0.003584229,0,0,0,0,0.001792115,0,0.019713262,0.005376344,0.001792115,0,0.008960574,0.2921147,0.016129032,0
802220-8,7,0.073929961,0,0,0,0,0.005836576,0,0,0,0.03307393,0.015564202,0.005836576,0.003891051,0.025291829,0.019455253,0,0.003891051,0.26070039,0.003891051,0.017509728
802220-9,7,0.064102564,0,0,0.016483516,0,0.001831502,0.003663004,0.010989011,0,0.003663004,0.014652015,0.010989011,0.042124542,0,0.009157509,0,0.005494506,0.3021978,0,0.003663004
802220-10,7,0.085185185,0,0.02037037,0,0.014814815,0.033333333,0,0,0,0,0.035185185,0.012962963,0.022222222,0.001851852,0.016666667,0,0,0.22222222,0,0
802220-11,7,0.07961165,0,0,0.005825243,0,0.003883495,0,0,0,0.015533981,0.029126214,0.015533981,0.005825243,0,0.015533981,0,0,0.26213592,0,0
802220-12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802220-13,7,0.048638132,0,0,0.021400778,0,0,0,0,0.001945525,0,0.064202335,0.001945525,0.007782101,0.001945525,0.023346304,0.005836576,0,0.16342412,0.009727627,0.001945525
802220-14,7,0.055194805,0.017857143,0.003246753,0,0,0.00974026,0,0,0,0,0.021103896,0,0.008116883,0.00974026,0,0,0,0.23538961,0.003246753,0.032467532
802220-15,7,0.05,0,0,0,0,0.031481481,0,0.001851852,0,0.016666667,0,0,0.025925926,0,0.001851852,0,0,0.32222222,0,0
802220-16,7,0.070889894,0.019607843,0,0.007541478,0,0.013574661,0,0.009049774,0,0,0,0,0.037707391,0,0,0.010558069,0,0.2775264,0.001508296,0
802220-17,7,0.12535613,0,0,0,0,0.11965812,0,0,0,0,0.031339031,0.01994302,0.002849003,0.01994302,0.002849003,0.005698006,0.01994302,0.1994302,0,0.002849003
802221-1,7,0.099811676,0.001883239,0.011299435,0,0.001883239,0.32956685,0,0,0,0.026365348,0.013182674,0.001883239,0.009416196,0,0.001883239,0,0.015065913,0.009416196,0,0
802221-2,7,0.099426386,0,0.013384321,0,0,0.39196941,0,0.003824092,0,0,0,0,0,0.011472275,0,0,0,0.007648184,0,0.001912046
802221-3,7,0.062394604,0,0,0,0,0.39966273,0,0.008431703,0,0.001686341,0,0,0,0,0,0,0.008431703,0.033726813,0,0
802221-4,7,0.05,0.001666667,0.003333333,0,0,0.45166667,0,0,0.01,0,0,0,0.003333333,0.001666667,0,0.003333333,0,0,0,0.018333333
802221-5,7,0.064,0,0.014,0,0,0.316,0,0,0.026,0,0,0.004,0.002,0.002,0.002,0,0.07,0,0.004,0.016
802221-6,7,0.11886792,0,0.022641509,0,0,0.3245283,0,0.003773585,0,0,0.003773585,0,0,0.011320755,0,0.005660377,0,0,0,0.011320755
802221-7,7,0.072695035,0.014184397,0,0,0.012411348,0.34929078,0,0,0,0,0.015957447,0,0,0.00177305,0,0.003546099,0.023049645,0,0,0.019503546
802221-8,7,0.10232558,0,0,0,0,0.33488372,0,0,0,0.003100775,0.00620155,0,0.004651163,0.024806202,0.001550388,0,0.001550388,0,0.00620155,0.017054264
802221-9,7,0.049180328,0,0,0,0,0.3911007,0,0,0,0,0,0,0.035128806,0.004683841,0,0,0.009367682,0.00234192,0,0
802221-10,7,0.099082569,0,0,0.005504587,0.003669725,0.3266055,0,0,0.003669725,0,0.003669725,0,0.011009174,0,0,0,0.025688073,0,0,0
802221-11,7,0.050488599,0.001628665,0.013029316,0,0,0.3990228,0,0.008143323,0.01465798,0,0.01465798,0.001628665,0.001628665,0,0,0,0,0.004885994,0,0
802221-12,7,0.048850575,0.005747126,0.010057471,0,0,0.36637931,0,0,0,0,0.011494253,0.001436782,0.012931034,0,0,0,0.002873563,0.040229885,0,0
802221-13,7,0.061157025,0,0.023140496,0,0.008264463,0.37190083,0.001652893,0,0,0,0.018181818,0.004958678,0.026446281,0,0,0,0.001652893,0,0,0
802221-14,7,0.079840319,0.00998004,0.001996008,0,0,0.31736527,0,0.027944112,0.00998004,0,0.003992016,0.003992016,0.01996008,0,0,0,0,0,0,0.023952096
802221-15,7,0.083900227,0.004535147,0,0,0,0.35600907,0,0,0,0.009070295,0,0.029478458,0,0,0,0,0,0.01814059,0.015873016,0
802222-1,7,0.10135135,0,0.022522523,0,0,0.04954955,0.004504505,0,0,0,0.029279279,0.013513514,0.27477477,0,0,0,0,0.002252252,0.015765766,0
802222-2,7,0.092691622,0,0.007130125,0.016042781,0.039215686,0.028520499,0.003565062,0.008912656,0,0.01426025,0.01426025,0,0.2459893,0,0,0,0,0.046345811,0,0.007130125
802222-3,7,0.11065574,0,0.00204918,0,0,0.10860656,0,0,0,0,0,0.020491803,0.2807377,0,0,0.010245902,0,0.00204918,0,0
802222-4,7,0.079331942,0.020876827,0.010438413,0,0.012526096,0.020876827,0.002087683,0,0,0,0.006263048,0.004175365,0.22755741,0.025052192,0,0.035490605,0,0.008350731,0.03131524,0.008350731
802222-5,7,0.10483871,0,0,0,0.002016129,0.068548387,0.006048387,0,0,0,0.002016129,0,0.19354839,0.004032258,0,0,0.016129032,0.040322581,0.048387097,0
802222-6,7,0.091954023,0,0,0,0,0.009578544,0,0,0,0,0,0.003831418,0.26628352,0,0.005747126,0.003831418,0,0.030651341,0.005747126,0
802222-7,7,0.11324376,0,0.005758157,0,0,0.013435701,0,0,0,0,0.011516315,0.001919386,0.23608445,0,0,0,0,0.034548944,0.005758157,0
802222-8,7,0.10851419,0,0,0,0,0.028380634,0,0,0,0.006677796,0,0,0.17863105,0,0,0,0.021702838,0.023372287,0.045075125,0.023372287
802222-9,7,0.084130019,0,0.009560229,0,0.015296367,0,0,0,0.019120459,0,0.003824092,0,0.24856597,0,0,0.001912046,0,0.084130019,0.005736138,0
802222-10,7,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0.64516129,0,0,0,0,0,0,0
802222-11,7,0.075901328,0.003795066,0.009487666,0,0,0.018975332,0.007590133,0,0,0,0,0,0.30740038,0,0.001897533,0.017077799,0,0.045540797,0,0
802222-12,7,0.13416816,0.008944544,0,0,0.005366726,0.067978533,0,0,0,0.021466905,0,0,0.19677996,0.023255814,0,0,0,0.012522361,0.037567084,0
802222-13,7,0.13298791,0,0.003454231,0,0.006908463,0.07253886,0,0,0,0,0.001727116,0.001727116,0.20379965,0.005181347,0,0.006908463,0.010362694,0,0,0.050086356
852369-1,8,0.097713098,0.066528067,0,0,0,0,0.004158004,0.15592516,0,0,0.041580042,0.008316008,0.020790021,0.024948025,0,0.018711019,0.006237006,0,0.004158004,0
852369-2,8,0.13092979,0.001897533,0,0,0.018975332,0,0,0.19734345,0,0,0.015180266,0.015180266,0.017077799,0.024667932,0,0.041745731,0,0,0.018975332,0
852369-3,8,0.051975052,0,0,0,0.020790021,0,0,0.25363825,0,0.01039501,0,0.027027027,0,0.045738046,0.064449064,0,0,0.002079002,0.004158004,0
852369-4,8,0.073619632,0,0,0.020449898,0,0,0,0.21881391,0,0.008179959,0,0.1002045,0.012269939,0,0.024539877,0,0,0.024539877,0,0
852369-5,8,0.063197026,0.013011152,0.005576208,0.024163569,0.007434944,0.003717472,0,0.23234201,0,0,0,0.046468401,0.020446097,0,0.05204461,0,0,0.031598513,0,0
852369-6,8,0.12543554,0.005226481,0,0,0.012195122,0.003484321,0,0.20557491,0,0,0,0.033101045,0.010452962,0.027874564,0.019163763,0.008710801,0,0,0,0
852369-7,8,0.12662942,0,0,0,0,0,0,0.21973929,0,0,0.016759777,0,0.018621974,0.020484171,0.026070764,0,0,0.037243948,0.020484171,0
852369-8,8,0.095744681,0.00212766,0,0,0.017021277,0,0.010638298,0.14893617,0,0.006382979,0,0.061702128,0,0.074468085,0.006382979,0,0.006382979,0.00212766,0,0
852369-9,8,0.050096339,0,0,0.02504817,0.011560694,0,0,0.094412331,0,0,0,0.02504817,0,0.15028902,0.044315992,0.007707129,0,0.003853565,0,0
852369-10,8,0.058091286,0,0,0,0,0,0,0.14315353,0,0.004149378,0,0.012448133,0.008298755,0.093360996,0.13070539,0.020746888,0,0.008298755,0.004149378,0
852369-11,8,0.07554672,0,0.009940358,0,0,0,0,0.26441352,0,0.019880716,0.015904573,0.001988072,0,0.045725646,0,0.021868787,0,0.009940358,0,0
852369-12,8,0.057654076,0,0,0,0.005964215,0,0,0.27236581,0,0.023856859,0.003976143,0.039761431,0,0.031809145,0.011928429,0.001988072,0,0.035785288,0,0
852369-13,8,0.10505051,0.006060606,0,0,0.01010101,0,0.038383838,0.22222222,0,0.006060606,0,0.018181818,0,0.038383838,0,0,0,0.016161616,0,0
852369-14,8,0.083778966,0,0,0,0,0.003565062,0,0.19964349,0.007130125,0,0.010695187,0.049910873,0,0.035650624,0.069518717,0,0,0.03030303,0,0
852370-1,8,0.1,0,0.010526316,0,0,0,0,0,0.003508772,0,0.31403509,0,0.014035088,0.012280702,0,0.026315789,0.001754386,0,0.014035088,0.015789474
852370-2,8,0.087591241,0,0.00243309,0,0,0,0,0.02189781,0.00486618,0,0.32116788,0,0,0.00973236,0,0,0.00243309,0,0.00486618,0
852370-3,8,0.085106383,0,0,0,0,0,0.004255319,0,0,0,0.31914894,0.004255319,0.14468085,0,0,0,0,0,0,0
852370-4,8,0.068071313,0.008103728,0.030794165,0.008103728,0,0.003241491,0,0,0,0,0.26580227,0.012965964,0.008103728,0,0.02917342,0,0,0.02917342,0.004862237,0
852370-5,8,0.084745763,0.004842615,0.024213075,0,0.016949153,0,0,0,0.004842615,0,0.26392252,0.007263923,0,0,0,0,0,0.02905569,0.024213075,0.031476998
852370-6,8,0.14953271,0,0.009345794,0.002336449,0,0,0.004672897,0.028037383,0.002336449,0,0.31775701,0.011682243,0,0,0,0,0.002336449,0.004672897,0.009345794,0
852370-7,8,0.11229135,0.001517451,0.057663126,0,0.006069803,0,0.001517451,0,0,0.060698027,0.20789074,0.006069803,0,0,0,0,0,0.036418816,0.02276176,0
852370-8,8,0.10477941,0.018382353,0.03125,0,0.011029412,0,0.011029412,0,0,0.034926471,0.24080882,0,0,0.005514706,0,0.005514706,0.001838235,0.027573529,0.018382353,0
852370-9,8,0.098305085,0.006779661,0,0,0,0,0,0.001694915,0,0,0.3440678,0,0,0,0,0.013559322,0,0.027118644,0.001694915,0.028813559
852370-10,8,0.13215859,0,0,0,0.004405286,0,0,0.017621145,0,0.002202643,0.25991189,0.004405286,0,0.024229075,0.015418502,0,0,0.017621145,0,0
852370-11,8,0.08974359,0.003663004,0.014652015,0.001831502,0,0,0.042124542,0.001831502,0.003663004,0,0.26373626,0,0,0,0.003663004,0.029304029,0,0.038461538,0.018315018,0
852370-12,8,0.12253829,0,0,0,0.050328228,0,0.021881838,0.032822757,0,0,0.297593,0.010940919,0,0,0.010940919,0.004376368,0,0,0,0
852370-13,8,0.072213501,0.032967033,0.01255887,0.014128728,0,0,0.001569859,0.01255887,0,0.006279435,0.3155416,0,0,0.018838305,0,0.026687598,0,0.017268446,0,0.001569859
852370-14,8,0.1352657,0,0,0,0.002415459,0.009661836,0,0,0,0,0.34541063,0,0,0.028985507,0,0.007246377,0,0,0,0
852370-15,8,0.1838565,0,0,0.013452915,0,0,0,0.004484305,0,0,0.23766816,0,0,0.013452915,0.002242153,0.011210762,0,0,0,0
852371-1,8,0.075862069,0.015517241,0.027586207,0,0,0.001724138,0,0,0.006896552,0.001724138,0.05862069,0,0.001724138,0,0,0.001724138,0,0.006896552,0.22413793,0.11724138
852371-2,8,0.085981308,0.028037383,0.005607477,0.013084112,0,0,0,0,0.009345794,0.001869159,0.009345794,0.001869159,0,0.009345794,0,0.011214953,0.003738318,0,0.22429907,0.1046729
852371-3,8,0.13242784,0,0,0,0,0,0,0,0.003395586,0.010186757,0,0,0.008488964,0.01188455,0,0.001697793,0.015280136,0.008488964,0.27674024,0.0237691
852371-4,8,0.069364162,0,0.032755299,0,0,0.003853565,0,0,0.013487476,0.013487476,0.013487476,0.005780347,0,0.009633911,0,0,0,0.013487476,0.26782274,0.023121387
852371-5,8,0.09751773,0,0.035460993,0.00177305,0,0,0,0,0.00177305,0.024822695,0.012411348,0,0.014184397,0.00177305,0,0.00177305,0,0,0.31028369,0.026595745
852371-6,8,0.063829787,0,0.060790274,0,0,0,0,0.003039514,0,0.007598784,0,0.001519757,0.039513678,0,0,0,0,0.022796353,0.29483283,0.006079027
852371-7,8,0.10141988,0.002028398,0.028397566,0.002028398,0,0.010141988,0.014198783,0,0,0.006085193,0,0,0.024340771,0,0,0,0.002028398,0.010141988,0.29411765,0.004056795
852371-8,8,0.069105691,0.004065041,0.034552846,0,0.008130081,0.010162602,0,0,0,0,0.00203252,0.00203252,0.042682927,0,0,0,0.012195122,0,0.22357724,0.022357724
852371-9,8,0.1423221,0,0,0,0,0,0,0.001872659,0,0.018726592,0,0,0,0.001872659,0.014981273,0,0.005617978,0,0.21910112,0.029962547
852371-10,8,0.087542088,0.02020202,0.008417508,0,0,0,0.001683502,0.001683502,0,0,0.018518519,0,0.001683502,0,0,0,0,0.013468013,0.30808081,0
852371-11,8,0.10061602,0.016427105,0.01026694,0,0,0,0,0,0,0.002053388,0.014373717,0,0,0,0,0,0.024640657,0.051334702,0.26694045,0
852371-12,8,0.11346445,0.003025719,0,0,0,0,0,0,0.018154312,0.015128593,0.019667171,0,0.001512859,0,0.003025719,0,0,0.001512859,0.23298033,0.015128593
852371-13,8,0.073068894,0.008350731,0.012526096,0.002087683,0,0,0.004175365,0.004175365,0,0.006263048,0.002087683,0,0,0,0,0.004175365,0.012526096,0.004175365,0.3006263,0
852371-14,8,0.10795455,0,0.003787879,0,0,0,0,0,0.015151515,0.007575758,0,0,0.017045455,0,0,0,0,0.011363636,0.27840909,0
852371-15,8,0.077777778,0.004444444,0,0.011111111,0.006666667,0.006666667,0.013333333,0,0.022222222,0.024444444,0.055555556,0.004444444,0,0.004444444,0,0,0,0,0.20666667,0.044444444
852371-16,8,0.17401392,0,0,0,0,0.002320186,0.002320186,0,0,0.006960557,0,0.002320186,0,0,0.006960557,0.048723898,0,0.006960557,0.23897912,0.027842227
852372-1,8,0.045360825,0,0.2742268,0.004123711,0.002061856,0.030927835,0.004123711,0.030927835,0.006185567,0.006185567,0,0.037113402,0,0,0,0,0.002061856,0.092783505,0,0.028865979
852372-2,8,0.077689243,0.001992032,0.35856574,0,0.015936255,0.011952191,0,0.001992032,0.017928287,0.005976096,0.029880478,0,0.009960159,0,0.001992032,0.007968128,0.001992032,0,0.025896414,0.005976096
852372-3,8,0.10772834,0,0.32318501,0,0,0.084309133,0.00234192,0,0,0.011709602,0.035128806,0.004683841,0,0.009367682,0,0.009367682,0,0,0.018735363,0
852372-4,8,0.086872587,0.001930502,0.2953668,0,0.00965251,0,0,0.030888031,0.021235521,0,0,0,0.044401544,0,0,0,0,0.044401544,0.005791506,0
852372-5,8,0.1030303,0.016161616,0.26868687,0,0.014141414,0.002020202,0,0,0.006060606,0.060606061,0,0,0.024242424,0.002020202,0,0,0,0.004040404,0.050505051,0
852372-6,8,0.090566038,0.005660377,0.2490566,0,0.001886793,0,0.020754717,0,0.009433962,0,0.013207547,0.033962264,0.003773585,0,0,0.003773585,0,0.016981132,0.020754717,0
852372-7,8,0.084210526,0,0.35614035,0.005263158,0,0,0.003508772,0,0.015789474,0.021052632,0,0,0,0.001754386,0,0.005263158,0,0.047368421,0.003508772,0
852372-8,8,0.073217726,0,0.29865125,0,0.005780347,0,0,0,0,0,0.034682081,0.01734104,0.026974952,0,0.009633911,0,0,0.038535645,0.021194605,0.02504817
852372-9,8,0.095454545,0,0.27954545,0,0,0,0,0.015909091,0,0,0.054545455,0,0.004545455,0,0,0,0.009090909,0.043181818,0.006818182,0
852372-10,8,0.056666667,0,0.35333333,0.001666667,0.003333333,0,0,0.015,0.008333333,0,0.021666667,0,0.003333333,0,0,0,0.041666667,0.016666667,0.013333333,0.023333333
852372-11,8,0.10559006,0,0.36024845,0,0,0.028985507,0.008281574,0,0.01242236,0.016563147,0.002070393,0,0,0,0.002070393,0,0,0,0,0.037267081
852372-12,8,0.064748201,0,0.43705036,0,0,0,0.003597122,0,0,0,0.005395684,0,0,0,0,0.005395684,0,0.021582734,0,0
852372-13,8,0.10496183,0.003816794,0.38167939,0.003816794,0,0.007633588,0.001908397,0,0.011450382,0,0,0,0,0,0,0,0.001908397,0.015267176,0,0.007633588
852372-14,8,0.064516129,0.020373514,0.39388795,0.001697793,0,0,0,0,0.001697793,0.008488964,0,0,0,0,0,0.010186757,0.025466893,0,0,0.028862479
852372-15,8,0.093639576,0.010600707,0.34452297,0,0,0,0,0.001766785,0.014134276,0,0,0.008833922,0.001766785,0,0,0,0.01590106,0.01590106,0.012367491,0
852372-16,8,0.045283019,0,0.2509434,0,0,0,0.011320755,0.003773585,0.005660377,0.01509434,0.062264151,0.028301887,0.001886793,0.003773585,0.020754717,0.001886793,0.050943396,0.01509434,0.030188679,0.030188679
852372-17,8,0.095528455,0,0.35772358,0,0,0.044715447,0,0,0,0.036585366,0,0.010162602,0,0,0,0,0,0,0.032520325,0
852372-18,8,0.10619469,0,0.28318584,0,0,0.029498525,0,0.005899705,0,0.014749263,0.03539823,0.01179941,0.008849558,0,0,0,0,0.002949853,0,0
852373-1,8,0.081395349,0.024916944,0,0,0,0.024916944,0,0,0.10465116,0,0,0.008305648,0.00166113,0.011627907,0,0,0.12126246,0.003322259,0.003322259,0.086378738
852373-2,8,0.077079108,0,0.002028398,0,0.002028398,0,0,0,0.24340771,0.010141988,0,0,0,0.016227181,0,0.004056795,0.034482759,0,0,0.018255578
852373-3,8,0.10638298,0,0,0,0,0,0,0,0.25531915,0,0,0,0,0.021276596,0,0,0,0,0,0
852373-4,8,0.054814815,0.01037037,0,0.002962963,0,0,0.001481482,0.001481482,0.27259259,0,0,0.014814815,0,0.001481482,0,0,0,0,0,0
852373-5,8,0.087523277,0,0,0,0,0.001862197,0.00744879,0,0.26629423,0,0,0,0,0,0.011173184,0.003724395,0,0,0.03538175,0
852373-6,8,0.062283737,0,0,0,0,0,0,0.005190311,0.32179931,0,0,0,0,0,0,0.003460208,0,0,0,0
852373-7,8,0.072164948,0,0,0,0,0,0.055670103,0.004123711,0.29690722,0,0,0,0,0,0,0,0,0.008247423,0,0
852373-8,8,0.082352941,0,0,0,0,0,0.003921569,0,0.2745098,0.003921569,0.011764706,0.003921569,0.005882353,0.011764706,0,0,0.003921569,0.001960784,0.001960784,0
852373-9,8,0.080924855,0,0,0.001926782,0,0.001926782,0.015414258,0,0.34489403,0,0,0,0,0.003853565,0,0,0.005780347,0,0.001926782,0
852373-10,8,0.071174377,0,0,0,0,0,0.017793594,0.003558719,0.23131673,0,0.037366548,0.003558719,0,0.007117438,0.007117438,0.026690391,0,0.016014235,0,0
852373-11,8,0.063311688,0,0,0,0,0,0,0,0.35714286,0,0,0,0.003246753,0,0,0,0,0,0,0
852373-12,8,0.077310924,0,0,0,0.001680672,0,0.006722689,0,0.31932773,0,0,0,0,0.026890756,0,0,0.001680672,0.001680672,0,0.005042017
852373-13,8,0.067826087,0,0,0,0.003478261,0,0.003478261,0,0.31652174,0,0.00173913,0,0,0,0,0.029565217,0.006956522,0,0.008695652,0
852373-14,8,0.066793893,0,0,0,0.009541985,0.013358779,0,0.015267176,0.2519084,0.001908397,0.022900763,0,0,0,0,0,0.005725191,0,0,0.011450382
852373-15,8,0.081858407,0,0,0.002212389,0,0,0.006637168,0,0.32522124,0,0,0.015486726,0,0,0,0,0.004424779,0.002212389,0,0
